sync_index,person_id,Nose_px,Nose_py,L_Eye_px,L_Eye_py,R_Eye_px,R_Eye_py,L_Ear_px,L_Ear_py,R_Ear_px,R_Ear_py,L_Shoulder_px,L_Shoulder_py,R_Shoulder_px,R_Shoulder_py,L_Elbow_px,L_Elbow_py,R_Elbow_px,R_Elbow_py,L_Wrist_px,L_Wrist_py,R_Wrist_px,R_Wrist_py,L_Hip_px,L_Hip_py,R_Hip_px,R_Hip_py,L_Knee_px,L_Knee_py,R_Knee_px,R_Knee_py,L_Ankle_px,L_Ankle_py,R_Ankle_px,R_Ankle_py,sternum_px,sternum_py,rshoulder_px,rshoulder_py,lshoulder_px,lshoulder_py,r_lelbow_px,r_lelbow_py,l_lelbow_px,l_lelbow_py,r_melbow_px,r_melbow_py,l_melbow_px,l_melbow_py,r_lwrist_px,r_lwrist_py,l_lwrist_px,l_lwrist_py,r_mwrist_px,r_mwrist_py,l_mwrist_px,l_mwrist_py,r_ASIS_px,r_ASIS_py,l_ASIS_px,l_ASIS_py,r_PSIS_px,r_PSIS_py,l_PSIS_px,l_PSIS_py,r_knee_px,r_knee_py,l_knee_px,l_knee_py,r_mknee_px,r_mknee_py,l_mknee_px,l_mknee_py,r_ankle_px,r_ankle_py,l_ankle_px,l_ankle_py,r_mankle_px,r_mankle_py,l_mankle_px,l_mankle_py,r_5meta_px,r_5meta_py,l_5meta_px,l_5meta_py,r_toe_px,r_toe_py,l_toe_px,l_toe_py,r_big_toe_px,r_big_toe_py,l_big_toe_px,l_big_toe_py,l_calc_px,l_calc_py,r_calc_px,r_calc_py,C7_px,C7_py,L2_px,L2_py,T11_px,T11_py,T6_px,T6_py
74057,0,,,,,,,,,,,,,,,318.0331,202.8984,319.5505,201.3587,307.1454,219.2287,313.1004,214.8472,316.0991,218.3724,317.0750,217.3485,314.4969,250.9729,315.5639,248.5168,314.5602,280.5126,316.5891,276.5589,,,,,,,318.3214,200.2150,315.6479,201.9197,321.9101,201.2559,320.2844,203.0495,311.5140,214.1461,305.3438,218.0015,315.7713,215.0667,307.9336,219.6976,310.5476,209.3539,308.0532,211.2797,324.7342,208.9187,323.6258,209.9519,316.1005,244.5798,314.1500,249.4979,313.3939,246.6968,313.9904,247.7843,317.5323,275.7617,314.9200,281.4884,315.5321,277.3477,313.8500,280.3461,311.7236,279.8383,307.8692,287.0285,307.6374,279.4319,304.7768,284.4898,304.7210,280.3121,302.3303,284.1977,318.8553,283.8696,320.4343,280.0890,,,322.4002,202.9494,326.2738,200.3033,,
74058,0,,,,,,,,,,,,,,,318.1307,202.8819,318.8603,201.6069,307.5363,219.1284,313.1129,215.1065,316.2138,218.6870,317.5446,217.5365,314.5789,251.1983,315.3077,248.8736,314.6223,280.6214,316.6142,276.6184,,,,,,,317.9106,200.3994,315.6983,201.8910,321.2673,201.4030,320.4811,203.0596,311.5047,214.4948,305.6731,217.9699,315.7737,215.3724,308.3689,219.5899,310.7029,209.8211,307.9424,211.9559,325.4251,209.2610,324.2347,210.1386,315.8183,244.9969,314.2973,249.7950,313.2124,247.2092,314.0497,248.2234,317.5359,275.7857,315.0932,281.6525,315.5059,277.4210,313.7926,280.4401,311.6366,279.9338,307.9315,287.3129,307.5078,279.5123,304.7261,284.7472,304.5866,280.3768,302.1711,284.4756,318.8842,283.9843,320.5876,280.1697,,,323.0910,202.8859,327.2028,200.2408,,
74059,0,,,,,,,,,,,,,,,318.1450,202.9779,319.3255,201.6357,307.9884,219.5071,314.8372,215.2497,316.0998,219.0038,317.4976,218.0108,314.2106,250.9823,315.4984,248.8186,314.3578,280.5600,316.5903,276.7957,,,,,,,318.4283,200.4666,315.6469,202.0429,321.8059,201.4198,320.4432,203.9263,313.1187,214.6307,306.0354,218.2822,317.1283,215.4044,308.9450,219.8934,310.8283,210.1829,308.0633,212.4050,325.2870,209.8103,324.1248,210.6062,316.2497,244.9115,313.9707,249.5176,313.3988,247.1026,313.7714,247.9850,317.5260,276.0130,314.7868,281.4954,315.4836,277.5753,313.5456,280.4014,311.6575,280.0793,307.4928,287.0919,307.4987,279.6009,304.3240,284.6352,304.5118,280.4264,301.8573,284.4105,318.5587,283.8061,320.5470,280.3955,,,323.0371,204.0650,327.1694,200.3101,,
74060,0,,,,,,,,,,,,,,,318.1958,203.1149,319.1121,201.9296,307.9655,219.7066,315.1701,215.5503,315.8777,219.0524,317.1380,218.2708,314.4940,251.2169,315.7368,248.9581,314.3549,280.7047,316.6778,276.6904,,,,,,,318.4111,200.8608,315.7529,202.1461,321.4056,201.9084,320.5758,203.2222,313.4877,214.9468,306.0963,218.5126,317.1514,215.7503,308.8987,220.1275,310.6464,210.4913,308.0062,212.5894,324.7701,209.8832,323.6161,210.7215,316.4376,245.0998,314.2228,249.7935,313.6888,247.3621,314.0262,248.2456,317.6096,275.8357,314.6784,281.6697,315.5825,277.4823,313.6278,280.5036,311.8690,279.9784,307.5025,287.1293,307.7053,279.5300,304.4232,284.6833,304.7550,280.3632,302.0238,284.3765,318.4240,283.9783,320.5363,280.2296,,,322.3883,204.1290,325.9951,200.3774,,
74061,0,,,,,,,,,,,,,,,318.0997,203.0821,318.6134,201.7479,308.1134,220.1930,314.2954,215.7591,315.8860,219.0179,317.2732,218.1275,314.2703,250.7790,315.4497,248.4698,314.4708,280.2984,316.4812,276.4547,,,,,,,317.8222,200.6041,315.8771,202.1053,320.8658,201.6769,320.6350,203.2095,312.5155,215.1362,306.0818,218.9767,316.5871,215.9019,309.0791,220.7227,310.2556,210.5962,307.8289,212.6483,324.3936,209.6417,323.3486,210.4541,316.0870,244.7751,314.0576,249.4268,313.4865,246.9287,313.7567,247.8888,317.3831,275.6555,314.9374,281.2389,315.3664,277.2262,313.6384,280.1004,311.5075,279.7968,307.6399,286.8732,307.3509,279.3170,304.2958,284.4716,304.3629,280.1543,301.7697,284.3136,318.7008,283.4906,320.4881,280.0384,,,321.9831,204.0219,325.1134,200.2709,,
74062,0,,,,,,,,,,,,,,,318.2460,203.1384,318.0727,201.7252,308.0457,220.4076,312.2185,215.6441,315.7459,219.2935,316.9149,218.1454,314.3976,251.1773,315.1983,248.5251,314.8002,280.6476,316.2697,276.7189,,,,,,,317.4112,200.5454,316.0872,202.1017,320.2900,201.6187,320.6945,203.2817,310.6979,214.9915,306.0252,219.1581,315.2246,216.0297,309.0920,220.9334,309.3284,210.4565,307.6312,212.7304,324.1634,209.7030,323.2015,210.6770,315.7845,244.9011,314.2556,249.8924,313.5645,247.1330,313.8890,248.3212,317.1339,275.8835,315.3292,281.6507,315.2382,277.5066,313.9514,280.4336,311.3385,279.8934,308.0028,287.1738,307.2071,279.4928,304.7108,284.6889,304.2070,280.3762,302.2323,284.4297,318.8295,283.8133,320.2926,280.2635,,,321.7703,204.1170,324.6273,200.2701,,
74063,0,,,,,,,,,,,,,,,318.6938,202.8412,318.6829,201.3597,308.8031,220.3405,312.4513,215.1490,315.8206,219.3170,317.0248,217.8722,314.4231,251.0763,315.0456,248.5777,314.9090,280.2560,316.3138,276.6927,,,,,,,317.8770,200.2535,316.4190,201.8812,320.8815,201.2753,320.9524,202.9527,311.0664,214.4703,306.9845,219.1831,315.4771,215.3870,309.9919,220.8695,309.6411,209.9207,307.8965,212.5243,324.4035,209.3819,323.4699,210.5027,315.6319,244.7995,314.2825,249.7356,313.5185,247.0291,314.0356,248.0833,317.2093,275.8582,315.3587,281.2113,315.2742,277.4841,314.1004,280.0765,311.2892,279.8563,308.1297,286.8201,307.1131,279.4490,304.7987,284.4353,304.0442,280.3364,302.3735,284.2590,318.9289,283.3044,320.4157,280.1884,,,322.1998,203.7877,325.1196,200.2288,,
74064,0,,,,,,,,,,,,,,,318.6369,202.9211,317.4523,201.5878,308.6769,220.7860,310.8926,215.4280,315.9890,219.7091,316.8742,218.2115,314.2457,251.2892,314.7095,248.6869,315.1118,280.6485,316.2122,276.8253,,,,,,,316.4005,200.3195,316.2820,201.8645,319.7620,201.1922,320.9949,202.9542,309.2528,214.6162,306.8876,219.7308,313.9123,215.7175,309.8970,221.1802,309.5956,210.3835,307.6648,212.9735,324.5684,209.4238,323.5942,210.5081,315.2980,244.9698,314.2174,249.9708,313.3591,247.1790,313.7807,248.3928,317.0509,275.9950,315.6483,281.6734,315.2584,277.6114,314.2244,280.4584,311.1039,279.9387,308.2638,287.2757,307.0639,279.5539,304.9254,284.7790,303.9835,280.4549,302.3955,284.5290,319.1547,283.9317,320.3347,280.3576,,,322.1800,203.7280,324.8556,200.1251,,
74065,0,,,,,,,,,,,,,,,319.0222,202.9237,318.5605,201.4386,309.3854,220.4242,312.7825,215.2806,315.9334,219.3963,316.8820,218.0075,314.3242,251.3489,315.1097,248.8040,314.8206,280.3025,316.4199,276.6569,,,,,,,317.7246,200.3541,316.7115,201.9588,320.8544,201.2356,321.3130,202.9497,311.4727,214.5524,307.5156,219.3906,315.7764,215.5057,310.6184,220.7912,309.8857,210.1268,307.8276,212.6772,324.6798,209.3393,323.5714,210.4930,315.7664,244.9553,314.2092,249.9506,313.7019,247.1680,313.9637,248.2783,317.3487,275.8072,315.2673,281.3254,315.3567,277.4560,313.9735,280.1011,311.3404,279.8497,308.0113,286.9108,307.2356,279.4676,304.7699,284.4300,304.1410,280.3559,302.2696,284.2388,318.9275,283.5944,320.4036,280.1605,,,322.5032,203.8182,325.7045,200.2992,,
74066,0,,,,,,,,,,,,,,,319.0431,202.9095,316.8232,201.4749,309.4856,220.6829,308.7301,214.2877,315.9068,219.2422,316.5052,217.8112,314.5298,251.5577,314.8921,248.9578,315.0932,280.3417,316.2650,276.7173,,,,,,,315.4772,200.1956,316.6986,201.8976,319.1358,201.1034,321.3181,202.9636,306.7014,213.4960,307.6703,219.6709,310.7410,214.3875,310.7695,220.9799,309.8029,209.9676,307.9143,212.6149,324.5433,208.9612,323.5316,210.0600,315.5039,245.0398,314.4948,250.1873,313.5434,247.3771,313.9450,248.5631,317.0868,275.8438,315.5357,281.3545,315.3246,277.5320,314.2691,280.1183,311.2586,279.8459,308.4613,286.8770,307.3172,279.5253,305.1516,284.4766,304.2842,280.4405,302.5913,284.2121,319.0902,283.4526,320.1936,280.1808,,,322.3448,202.6665,325.7226,200.2632,,
74067,0,,,,,,,,,,,,,,,319.4392,202.8891,317.6708,201.4991,309.8481,220.2937,309.4471,214.2377,316.2546,219.1320,317.1656,217.7593,314.6279,251.3000,315.2465,248.7796,315.0609,280.2859,316.2560,276.7942,,,,,,,316.4764,200.3062,317.0653,201.8457,319.8420,201.1829,321.6349,202.9159,307.2757,213.3734,308.1850,219.3490,312.0799,214.6235,311.0498,220.5609,310.5499,209.7380,308.4069,212.4174,325.0757,209.1250,323.9656,210.1511,315.9634,244.9019,314.5117,249.9087,313.8247,247.1935,314.1247,248.2207,317.1580,275.9607,315.4641,281.3022,315.2722,277.5654,314.2532,280.0412,311.4689,280.0268,308.4280,286.8849,307.3879,279.6224,305.2126,284.4771,304.3404,280.5082,302.8653,284.1983,319.0447,283.3797,320.2297,280.4308,,,322.8389,203.5979,326.0273,200.2961,,
74068,0,,,,,,,,,,,,,,,319.4294,202.8640,318.3534,201.3642,310.0366,220.5128,310.7646,213.9952,316.5651,219.1058,317.5878,217.2156,314.8975,251.3750,315.2924,248.4879,314.7922,280.3520,316.2321,276.5411,,,,,,,317.2359,200.2416,316.9593,201.8923,320.5058,201.0715,321.5923,202.7933,308.7315,213.0589,308.2402,219.6195,313.9458,214.3669,311.3308,220.7677,311.3607,209.2627,308.9787,212.2864,325.4374,208.8962,324.4617,210.2108,315.9193,244.5176,314.8296,250.0689,313.9543,246.9759,314.2984,248.2084,317.0820,275.6757,315.2153,281.4252,315.2417,277.3545,313.9661,280.0673,311.3113,279.8246,308.1171,286.9590,307.2768,279.4582,304.9150,284.4360,304.2341,280.3999,302.5269,284.1316,318.8133,283.5735,320.2211,280.1459,,,323.3705,203.5655,326.4278,200.3295,,
74069,0,,,,,,,,,,,,,,,318.9728,203.1553,316.2682,201.6154,310.2164,220.4136,306.1784,213.0816,316.1623,219.0241,316.0263,217.3797,314.7156,251.1796,315.0248,248.6577,314.6016,280.4435,315.7319,276.6313,,,,,,,314.9059,200.2961,316.8432,202.0775,318.6125,201.3716,321.0915,203.0771,303.9877,212.1678,308.4118,219.5994,307.1398,212.8272,311.5127,220.4047,309.6487,209.1835,308.6268,211.3802,324.1176,208.9398,323.4929,210.0408,315.3965,244.4837,314.6767,249.7111,313.8529,246.8902,314.2870,247.7136,316.5584,275.7754,315.1295,281.4914,314.8464,277.4731,313.7168,280.2110,310.6315,279.8378,308.1602,287.2178,306.6477,279.6729,304.9076,284.7455,303.4191,280.8306,302.4149,284.5324,318.6640,283.7126,319.7164,280.3064,,,322.2647,202.9478,325.7069,200.3361,,
74070,0,,,,,,,,,,,,,,,319.3176,202.9454,315.6627,201.5468,310.5358,220.1764,305.4304,213.0395,316.5313,219.0022,316.5811,217.4682,314.5137,251.4687,314.7916,248.8840,314.7269,280.4807,315.7827,276.8361,,,,,,,314.1372,200.1184,317.1694,201.8640,318.2175,201.1905,321.3382,202.9019,303.2149,212.1662,308.6471,219.4423,306.2257,212.8829,311.8581,220.1478,310.1026,209.2554,308.7988,211.6019,324.4415,209.0853,323.9556,210.1116,315.0829,244.9483,314.5019,250.0794,313.5548,247.3357,314.0304,248.3223,316.5578,275.9930,315.2998,281.4647,314.8522,277.6729,313.7933,280.2943,310.5722,280.0332,308.2627,287.2517,306.6866,279.8448,305.0621,284.7869,303.5064,281.0104,302.4997,284.5779,318.6627,283.6711,319.7914,280.4500,,,322.4840,202.6945,325.4512,200.2677,,
74071,0,,,,,,,,,,,,,,,319.3323,203.1303,315.9425,201.6740,310.6181,220.2019,305.9701,213.1859,316.5820,218.7719,316.6835,217.1804,314.6259,251.4240,315.0256,248.6794,314.9108,280.4001,315.8700,276.6055,,,,,,,314.4244,200.2915,317.0873,202.0770,318.4817,201.3647,321.4968,203.0912,303.7305,212.3415,308.7115,219.4199,306.8506,213.0175,311.9723,220.2547,310.0615,209.1725,308.7610,211.3475,324.2818,208.9613,323.7004,210.0796,315.3985,244.8428,314.5436,250.0414,313.6836,247.3146,314.1191,248.3185,316.6559,275.7677,315.4886,281.3822,314.9664,277.4566,313.9991,280.1796,310.7901,279.9955,308.5598,287.1453,306.8338,279.7226,305.2914,284.7244,303.6327,280.8153,302.6724,284.5281,318.8787,283.5936,319.8456,280.2099,,,322.2920,203.1189,325.3001,200.4648,,
74072,0,,,,,,,,,,,,,,,319.1154,202.9243,315.1291,201.5122,310.7987,220.0738,304.9875,212.8039,316.6234,218.5934,316.4866,217.0656,314.5813,251.1166,314.7745,248.5501,315.0911,280.1343,315.8186,276.5237,,,,,,,313.3286,199.9695,316.9078,201.8866,317.7123,201.0959,321.1568,202.8813,302.6098,212.0117,308.9434,219.3051,305.7712,212.6614,312.2208,220.0906,310.0948,208.8483,309.0404,211.1072,324.1818,208.7165,323.8857,209.7389,315.1329,244.4939,314.4772,249.6149,313.6212,246.9215,314.0749,247.8301,316.5330,275.6924,315.6891,281.0870,314.9161,277.3958,314.1771,279.9347,310.4898,279.9052,308.6758,287.0077,306.5803,279.6559,305.2911,284.7292,303.4600,280.7576,302.6218,284.5872,318.9393,283.2277,319.7258,280.2421,,,322.3418,202.6716,324.8649,200.3392,,
74073,0,,,,,,,,,,,,,,,319.0499,202.9029,315.3816,201.4741,310.7268,219.8443,305.4249,212.9855,316.6882,218.3607,316.3262,217.0155,314.7097,250.9788,314.7932,248.1820,315.1887,280.4483,315.6378,276.7297,,,,,,,313.6664,200.0567,316.8586,201.8683,317.8103,201.1626,321.0325,202.8640,303.0387,212.0744,308.8180,219.0433,306.2238,212.7838,312.2090,219.8533,309.7717,208.7788,309.0693,210.7752,323.9118,208.4152,323.6926,209.4397,315.0345,244.0900,314.6008,249.5278,313.7158,246.5464,314.1472,247.5126,316.2700,275.9403,315.7413,281.4465,314.7865,277.6337,314.2853,280.2486,310.2651,280.0547,308.7610,287.2097,306.3267,279.8421,305.3432,284.9432,303.2743,280.9234,302.7303,284.8048,319.0362,283.6383,319.5249,280.4684,,,322.0445,202.6912,324.3580,200.3094,,
74074,0,,,,,,,,,,,,,,,318.9760,202.9548,315.0313,201.6519,310.5597,219.6745,305.1762,212.9773,316.6721,218.2209,316.5200,216.5768,314.8419,250.8199,314.8565,248.1023,315.1458,280.2304,315.7877,276.7149,,,,,,,313.7500,200.0337,316.7640,201.8730,317.7689,201.2351,321.0717,202.9424,302.8744,212.0997,308.6475,218.8062,305.9609,212.8318,312.0311,219.7353,310.0669,208.6434,309.0610,210.7641,324.0805,208.4555,323.6655,209.5945,315.2055,244.1653,314.7796,249.3953,313.7963,246.5121,314.2888,247.4618,316.5066,275.9669,315.6496,281.2643,314.8623,277.5848,314.2427,280.0298,310.3698,280.0721,308.5650,287.1262,306.4673,279.7391,305.1642,284.7286,303.3859,280.7382,302.5456,284.5484,319.0956,283.5171,319.6545,280.4599,,,322.1238,202.7063,324.8520,200.2406,,
74075,0,,,,,,,,,,,,,,,318.8104,202.9810,314.5803,201.7180,310.0501,219.8008,304.7798,213.3325,316.3876,218.5771,316.2505,217.2245,314.7708,250.8057,314.9078,248.2822,315.1885,280.2827,315.7924,276.5990,,,,,,,313.0707,200.0674,316.6091,201.8445,317.2983,201.1715,320.9041,202.9993,302.4524,212.4369,308.2652,218.8605,305.4801,213.1722,311.4126,219.9454,309.8217,209.1220,308.8078,210.9207,323.8629,208.5039,323.4254,209.5194,315.2919,244.3230,314.5552,249.3614,313.6759,246.6303,314.2918,247.5413,316.4698,275.8109,315.6190,281.2451,314.8612,277.5086,314.3811,280.1257,310.4183,279.8947,308.5611,287.1039,306.5817,279.6698,305.2024,284.8183,303.5289,280.7556,302.5817,284.6125,319.0788,283.4648,319.6463,280.4288,,,321.9610,202.7874,324.6729,200.2316,,
74076,0,,,,,,,,,,,,,,,318.6922,202.9365,314.8123,201.6269,309.8246,219.9545,305.3422,213.4164,316.4739,218.3340,316.4121,216.5853,314.8864,250.7489,314.8689,248.2471,315.3617,280.4578,315.8657,276.6035,,,,,,,312.6166,200.0439,316.4952,201.9024,317.1352,201.1641,320.9326,202.9307,303.0427,212.6127,308.0030,219.0034,306.0173,213.2567,311.0917,220.1067,309.6281,208.8381,308.6556,210.8043,324.0696,208.3669,323.6251,209.6405,315.2171,244.4137,314.6354,249.2754,313.5770,246.7434,314.3657,247.6279,316.5897,275.7498,315.8187,281.4524,314.9575,277.4922,314.5402,280.2380,310.4938,279.9447,308.7042,287.2022,306.5467,279.6104,305.2757,284.7568,303.4557,280.6443,302.6203,284.4845,319.3259,283.8400,319.7818,280.3295,,,322.1102,202.7156,324.9891,200.4043,,
74077,0,,,,,,,,,,,,,,,318.6050,202.7983,314.8906,201.6772,309.5210,219.8878,306.1214,213.4295,316.2736,218.2668,316.5326,216.7057,314.7894,250.7173,314.9047,248.1083,315.1440,280.4283,315.8423,276.6415,,,,,,,312.8831,200.0648,316.2662,201.7532,317.2756,201.1609,320.6980,202.7737,304.1891,212.6083,307.7028,218.9823,307.0339,213.2736,310.8241,220.0201,309.8004,209.1200,308.3014,211.0024,323.9700,208.4293,323.3660,209.5617,315.3770,244.1990,314.5592,249.1743,313.5560,246.5138,314.2797,247.5340,316.6051,275.7941,315.6120,281.3956,314.8962,277.4768,314.3402,280.2098,310.6482,279.9885,308.5756,287.1342,306.6439,279.6142,305.1363,284.6779,303.5703,280.5927,302.5439,284.4352,319.0390,283.8243,319.7519,280.3525,,,321.9256,202.5384,324.2794,200.3158,,
74078,0,,,,,,,,,,,,,,,318.6234,202.6342,316.2555,201.2318,309.0890,219.6931,307.5222,212.9811,316.3955,218.3178,316.6775,216.8305,314.4443,250.7294,314.8475,248.5064,314.8599,280.2412,316.0412,276.7311,,,,,,,314.8219,199.9641,316.3218,201.6109,318.5270,200.9550,320.8049,202.6128,305.6655,212.2350,307.2353,218.6812,308.7834,212.7854,310.2911,219.9205,309.9287,208.9717,308.5978,211.0376,324.2180,208.6424,323.5232,209.6679,315.3387,244.5570,314.2930,249.1036,313.4540,246.7049,313.9809,247.4896,316.8405,275.9149,315.3835,281.1498,315.0757,277.5313,314.0113,280.1074,310.8590,280.0136,308.4096,286.9211,306.9561,279.7362,304.9872,284.5595,303.9456,280.7720,302.3466,284.3811,318.8178,283.5495,319.9557,280.2968,,,322.2201,202.4653,325.5078,200.1410,,
74079,0,,,,,,,,,,,,,,,318.1481,202.9418,316.5530,201.7046,308.2669,219.7330,308.0659,214.4481,316.4336,218.8974,317.5041,217.4460,314.6036,251.2387,315.2249,248.9347,315.0717,280.4798,316.3196,276.9034,,,,,,,315.0152,200.3742,315.6136,201.8825,318.8273,201.2765,320.5226,202.8466,305.9645,213.5682,306.4373,218.6843,309.6853,214.4340,309.3392,220.0037,310.8507,210.0974,308.6473,212.2984,324.8021,209.4483,323.8126,210.3601,315.7755,244.9837,314.3172,249.6368,313.3839,247.1674,314.0397,248.1866,317.1330,276.1004,315.4573,281.4119,315.3297,277.6226,314.3674,280.3557,311.2339,280.0595,308.5884,287.0326,307.2780,279.7005,305.2812,284.7317,304.3671,280.6714,302.6994,284.4751,318.9404,283.7560,320.0925,280.3277,,,322.4916,203.7834,326.1138,200.1539,,
74080,0,,,,,,,,,,,,,,,318.0507,202.7452,318.0902,201.5582,307.7720,219.0638,312.4091,214.7731,316.0810,218.5082,317.2595,217.0954,314.5923,250.7303,315.2720,248.6543,314.8725,280.4764,316.2633,276.8109,,,,,,,317.3716,200.3528,315.4097,201.6912,320.1658,201.2082,320.4349,202.6587,312.0105,214.0163,305.8726,217.9261,316.6110,215.0280,308.8440,219.3579,310.4441,209.5465,308.2973,211.4395,324.6580,209.0362,323.6467,210.0338,315.9544,244.7404,314.3187,249.0201,313.5392,246.8238,314.0994,247.6327,317.1569,276.0494,315.2943,281.4237,315.2331,277.5511,314.1336,280.3373,311.1554,280.0738,308.2563,287.0932,307.1187,279.6638,304.9572,284.6435,304.0515,280.6371,302.3909,284.4629,319.0038,283.9770,320.1147,280.4169,,,322.4284,202.6499,325.7610,200.1870,,
74081,0,,,,,,,,,,,,,,,318.1208,202.7339,317.5288,202.1906,307.6355,220.0978,310.3208,215.5920,316.2681,218.7957,316.6216,217.8070,314.4311,250.8262,314.7145,248.4973,314.8780,280.3597,316.3412,276.5586,,,,,,,316.4552,200.1425,315.5540,201.7325,319.7162,201.0825,320.3181,203.6747,308.5413,214.5856,305.9850,218.8672,313.1430,215.6713,308.5198,220.4771,310.1693,210.0896,308.2151,211.9053,324.8160,209.3357,323.8724,210.2754,315.1528,244.4711,314.1009,249.1583,313.1636,246.6233,313.9207,247.5855,317.1476,275.7587,315.2582,281.2655,315.3254,277.3291,314.1073,280.2691,311.1768,279.8040,308.3516,286.8684,307.2428,279.4603,305.0998,284.4752,304.3289,280.4495,302.5469,284.2485,318.9674,283.8096,320.2090,280.0565,,,322.8645,203.6740,327.4364,200.1462,,
74082,0,,,,,,,,,,,,,,,318.0842,202.6326,319.2100,202.1644,307.4323,219.6031,314.1451,215.8141,316.3160,218.2868,317.2536,217.2828,314.3311,250.9264,315.0413,248.2711,314.5123,280.5141,316.6359,276.6937,,,,,,,318.3625,200.0297,315.5267,201.6972,321.5845,201.8953,320.2611,202.7474,312.1113,214.9853,305.5651,218.3676,316.2872,215.8796,308.1986,219.9941,310.8617,210.0798,308.2651,211.6918,325.2432,209.1981,324.2003,209.9666,315.5838,244.4995,313.9750,249.4100,313.1845,246.6125,313.9279,247.7763,317.5558,275.8958,314.8592,281.4334,315.5518,277.4824,313.7616,280.3858,311.5471,279.9105,307.6676,286.9764,307.3705,279.4606,304.4194,284.5479,304.3362,280.4064,301.8739,284.3583,318.7960,283.8484,320.6153,280.1306,,,323.4956,203.5572,328.1269,200.1637,,
74083,0,,,,,,,,,,,,,,,317.7477,202.6758,319.5881,201.5342,306.9024,219.4225,314.5103,215.4281,315.7372,218.6448,316.8889,217.7567,314.5347,250.7883,315.3628,248.4929,314.7422,280.2070,316.7628,276.5521,,,,,,,318.9983,200.2362,315.1068,201.6950,322.0901,201.0830,319.9743,202.7704,312.7023,214.5840,304.9561,218.1333,316.8067,215.4950,307.7187,219.7860,310.9461,209.6769,308.2138,211.5353,325.0931,209.3824,323.9354,210.1307,315.9237,244.4531,314.0486,249.1709,313.6273,246.5596,314.2360,247.4703,317.7438,275.7970,314.9574,281.0993,315.7014,277.3421,314.0812,280.0835,311.7390,279.7357,307.7360,286.6360,307.5124,279.2988,304.5613,284.1837,304.4658,280.1930,302.1497,283.9382,318.9187,283.6028,320.6302,280.1442,,,323.2548,203.7419,328.3377,200.1622,,
74084,0,,,,,,,,,,,,,,,317.6638,202.6378,319.7723,201.6483,306.7122,219.2167,314.4901,215.5822,315.5441,218.8731,316.8987,217.8953,314.4251,250.9902,315.5166,248.6278,314.5497,280.2255,316.7750,276.6791,,,,,,,319.0621,200.3302,314.9044,201.6171,322.2882,201.2052,319.8969,203.6351,312.4670,214.8355,304.7818,217.9687,316.7178,215.6840,307.4875,219.5955,310.4838,210.2371,307.7088,212.1390,324.5725,209.7678,323.3236,210.5931,316.0124,244.8285,313.9775,249.4699,313.5248,246.8909,314.0812,247.9614,317.7914,275.9142,314.7987,281.1102,315.6857,277.4758,313.8793,280.1112,311.9123,280.0069,307.6458,286.6808,307.5996,279.5402,304.4647,284.2581,304.5054,280.4524,301.9570,284.1066,318.7768,283.5141,320.7661,280.3060,,,322.5403,203.9963,327.0602,200.0589,,
74085,0,,,,,,,,,,,,,,,317.4270,202.7102,319.2841,201.5976,306.0614,219.2906,313.5576,215.3567,315.2646,218.6423,317.2083,217.6836,314.3357,250.8821,315.7389,248.5722,314.4727,280.2551,316.7529,276.7910,,,,,,,318.8047,200.3479,314.7146,201.7545,321.9394,201.2060,319.7878,202.8186,312.0643,214.5272,304.3167,218.0532,316.3014,215.4807,306.9520,219.7571,310.9693,210.1896,307.8138,211.8901,324.3586,209.4700,323.0126,210.2111,316.4188,244.7805,313.8038,249.3347,313.4570,246.8590,314.2999,247.8977,317.8106,276.0521,314.6198,281.1629,315.6716,277.5659,313.8975,280.1627,312.0881,280.1039,307.4984,286.6899,307.7991,279.7021,304.5170,284.2261,304.7456,280.6108,302.1524,284.0730,318.6886,283.5966,320.5578,280.3595,,,322.3364,203.8213,326.3297,200.0979,,
74086,0,,,,,,,,,,,,,,,317.5565,202.5743,318.9680,201.3565,306.1256,219.2414,312.3350,215.3267,315.4458,218.5428,316.9982,217.6573,314.3975,250.9030,315.3784,248.6624,314.6314,280.1368,316.5870,276.7231,,,,,,,318.5007,200.1611,314.9308,201.6460,321.4882,201.0019,319.8193,202.6718,311.6418,214.6678,304.3492,218.0000,315.9664,215.6339,307.0158,219.7021,310.9337,210.0646,308.2077,211.8280,324.4652,209.5541,323.2917,210.2258,316.0156,244.7627,313.9780,249.2858,313.3251,246.7941,314.1493,247.8073,317.5503,275.9888,314.8609,281.0274,315.5597,277.5377,314.0118,280.0540,311.8386,279.9565,307.7313,286.5821,307.5139,279.4811,304.6462,284.1696,304.4398,280.4022,302.2077,284.1093,318.7792,283.4045,320.4723,280.3552,,,322.8418,203.7811,327.0592,200.0420,,
