sync_index,person_id,Nose_px,Nose_py,L_Eye_px,L_Eye_py,R_Eye_px,R_Eye_py,L_Ear_px,L_Ear_py,R_Ear_px,R_Ear_py,L_Shoulder_px,L_Shoulder_py,R_Shoulder_px,R_Shoulder_py,L_Elbow_px,L_Elbow_py,R_Elbow_px,R_Elbow_py,L_Wrist_px,L_Wrist_py,R_Wrist_px,R_Wrist_py,L_Hip_px,L_Hip_py,R_Hip_px,R_Hip_py,L_Knee_px,L_Knee_py,R_Knee_px,R_Knee_py,L_Ankle_px,L_Ankle_py,R_Ankle_px,R_Ankle_py,sternum_px,sternum_py,rshoulder_px,rshoulder_py,lshoulder_px,lshoulder_py,r_lelbow_px,r_lelbow_py,l_lelbow_px,l_lelbow_py,r_melbow_px,r_melbow_py,l_melbow_px,l_melbow_py,r_lwrist_px,r_lwrist_py,l_lwrist_px,l_lwrist_py,r_mwrist_px,r_mwrist_py,l_mwrist_px,l_mwrist_py,r_ASIS_px,r_ASIS_py,l_ASIS_px,l_ASIS_py,r_PSIS_px,r_PSIS_py,l_PSIS_px,l_PSIS_py,r_knee_px,r_knee_py,l_knee_px,l_knee_py,r_mknee_px,r_mknee_py,l_mknee_px,l_mknee_py,r_ankle_px,r_ankle_py,l_ankle_px,l_ankle_py,r_mankle_px,r_mankle_py,l_mankle_px,l_mankle_py,r_5meta_px,r_5meta_py,l_5meta_px,l_5meta_py,r_toe_px,r_toe_py,l_toe_px,l_toe_py,r_big_toe_px,r_big_toe_py,l_big_toe_px,l_big_toe_py,l_calc_px,l_calc_py,r_calc_px,r_calc_py,C7_px,C7_py,L2_px,L2_py,T11_px,T11_py,T6_px,T6_py
73830,0,375.2069,152.3796,373.7595,151.1480,371.1274,151.5274,379.7058,149.2406,373.2557,150.2473,395.9901,164.1107,376.9929,163.2453,405.4623,185.3060,376.6881,183.6726,406.0130,205.9945,373.9067,202.5787,398.8250,203.8791,385.8842,203.6203,399.8256,236.7325,385.2679,236.1960,401.4629,263.9689,387.7664,262.1821,382.4726,164.4985,376.3817,158.7423,393.5672,159.1725,372.5539,182.4441,404.9271,184.4912,379.2922,182.7029,406.6062,184.6072,371.6466,202.6353,404.4636,205.8561,373.2454,202.3997,407.9708,205.5103,379.5737,197.9361,393.2184,198.8404,394.7633,193.0962,401.2472,193.4320,382.7477,232.7745,402.2684,234.8843,389.2873,234.0046,394.4501,234.7340,385.6939,262.0614,404.9142,263.9779,388.4520,263.1410,399.2033,264.3361,379.9110,267.5139,404.6366,270.6085,379.5870,267.6876,398.5428,270.4884,379.2600,269.0055,394.8594,271.6388,404.7522,265.8470,391.2742,264.7098,389.6309,155.9134,395.9537,186.7405,396.5389,175.9687,394.8184,166.1434
73831,0,373.0841,152.6437,372.4712,151.0828,369.7891,151.4408,378.7085,149.1971,371.9446,150.1135,394.5475,164.0032,376.2193,163.1320,404.6581,184.8641,375.8919,183.7264,405.2376,205.4070,373.5573,202.6588,397.1553,203.9970,385.0092,203.6678,398.1797,236.5637,384.7563,235.9411,401.3645,263.3049,387.5897,261.7550,381.2339,164.3272,375.4689,158.5932,392.2237,159.1000,371.6539,182.4839,403.8402,184.1093,378.5764,182.6064,405.7160,184.1238,371.1852,202.7588,403.5689,205.2453,372.8036,202.4639,407.1521,204.8648,378.6902,197.8330,391.6644,198.6296,394.2350,192.8912,400.3176,193.3114,382.2701,232.1167,400.3804,234.6604,388.6484,233.5893,392.9925,234.2747,385.5002,261.6596,404.6853,263.3542,388.1269,262.7624,399.2170,263.7464,379.6522,267.1936,404.3971,270.2348,379.1222,267.5101,398.1967,270.1131,378.7289,269.0023,394.3736,271.3236,404.5885,265.1034,391.1316,264.3129,388.5877,155.7664,395.2637,186.5589,395.6904,175.7167,393.9693,165.8950
73832,0,373.0432,152.2976,371.3369,150.8627,368.6703,151.2884,377.2259,148.8789,370.8564,150.2339,393.5668,163.6624,375.6769,163.0728,403.4609,184.5727,375.1463,183.6382,404.0216,205.1051,372.9465,202.4746,395.7932,203.7924,383.8534,203.3304,396.0958,236.6008,384.4430,235.3669,400.7478,263.2892,387.6125,261.5690,380.2443,164.0850,374.8780,158.6339,391.1770,158.8394,370.8308,182.2939,402.7085,183.5793,377.8091,182.5918,404.6942,183.9378,370.7003,202.3688,402.3846,204.8220,372.2888,202.2154,406.0025,204.5265,377.3208,197.5868,390.1749,198.2793,393.0176,192.9156,399.1801,193.2975,381.8542,231.4655,398.4486,234.8488,388.3198,233.1587,391.0376,234.5177,385.4926,261.4521,403.9291,263.3346,388.0888,262.4987,398.6901,263.6826,379.5134,266.9656,403.5246,270.2777,378.8166,267.3202,397.3880,270.2658,378.4010,268.8019,393.6389,271.4390,403.9853,265.1027,391.3404,263.9007,387.6503,155.8894,394.1414,186.5271,394.6732,175.8584,393.0264,166.1918
73833,0,371.1181,152.4307,369.8730,150.8775,367.1641,151.3050,376.1209,148.9708,369.3299,150.3229,392.1572,163.7929,374.3969,163.3892,402.4356,184.3305,374.9875,183.9093,402.6847,205.0602,372.3574,202.6752,393.8402,204.0093,382.3462,203.4755,393.5708,236.4731,383.2220,235.3708,400.4997,263.0481,387.8106,261.7643,378.8683,164.3509,373.5379,158.8657,389.8375,158.9730,370.9466,182.5069,401.6382,183.3555,377.9094,183.0030,403.7235,183.5994,369.9676,202.6654,400.8996,204.7445,371.9263,202.5669,404.6484,204.5236,375.9126,197.3649,387.8663,197.8919,391.5286,193.1426,397.5064,193.5292,380.7651,231.5002,395.9657,234.6724,386.8095,233.0606,388.6604,234.3981,385.6312,261.4806,403.5501,263.0555,388.1083,262.6558,398.4813,263.5102,379.9782,266.8698,403.4111,269.9031,378.9054,267.3737,397.2234,270.0598,378.2626,268.9573,393.5893,271.5383,403.3653,264.8626,391.7115,263.9708,386.3735,156.0699,392.5793,186.6031,393.3360,176.0734,391.7518,166.3620
73834,0,370.3421,152.4854,369.5119,150.9908,366.4804,151.3887,375.6874,149.0537,368.4743,150.6136,391.2114,164.0513,373.6730,163.7203,400.8661,184.8766,373.6220,184.2413,399.9007,205.3504,371.3520,202.7737,392.5166,204.3665,381.8052,203.6480,390.6998,237.0371,382.7225,235.3084,398.9908,262.9997,387.3718,261.4958,378.0438,164.6252,372.7565,158.9950,388.6139,159.1132,369.5032,182.8672,400.1095,183.8219,376.3419,183.3316,402.3302,184.2699,369.1204,202.7982,397.8847,204.9983,370.7999,202.6604,401.8537,204.8034,375.3951,197.7145,386.6568,198.4918,390.9781,193.5119,396.8168,193.9798,380.5932,231.5771,392.8536,235.3662,385.8988,233.2520,386.1226,235.0888,385.4230,261.1773,401.9642,263.1391,387.7192,262.4495,396.9677,263.4685,379.7390,266.6048,401.2677,270.1568,378.3655,267.2973,395.0601,270.4927,377.5223,269.0139,391.2618,271.9798,401.6539,264.9262,391.2477,263.7979,385.3794,156.2257,391.9022,187.0945,392.7211,176.4809,391.0229,166.5717
73835,0,368.8989,152.4684,368.4029,150.7202,365.5790,151.1544,374.8864,148.8792,368.0479,149.9585,390.1421,163.6608,372.4053,163.2781,399.9976,185.0452,372.5830,184.0593,397.8882,205.6613,370.2707,202.8328,391.2908,204.8012,380.4570,204.0479,387.7757,236.8936,381.9205,235.2096,395.5311,262.0585,386.0004,260.8374,376.8100,164.2993,371.5559,158.4844,387.3716,158.8073,368.3780,182.6852,399.1315,184.1084,375.2043,183.1758,401.3061,184.5446,368.2117,203.0215,396.1622,205.1592,369.7121,202.7441,399.5578,205.4227,373.8506,198.0136,384.8848,198.7972,389.6855,193.2749,395.6018,193.7853,379.5599,232.0558,389.7395,235.4923,385.0808,233.2224,383.4534,235.3124,384.2578,260.7604,398.4313,262.3931,386.5153,261.8883,393.6377,262.6569,379.0167,266.6411,397.2688,269.2562,377.9948,267.2997,390.7429,269.6771,377.6141,268.6427,387.3456,270.9041,398.6550,264.2393,389.3353,263.3514,384.2422,155.6185,390.6502,186.9525,391.3489,176.1118,389.8350,165.8764
73836,0,367.3376,152.6274,367.1951,150.4672,364.4807,151.0679,373.7630,148.4901,366.8431,149.8108,389.2465,163.2873,370.7717,163.3800,398.7351,184.3214,371.2453,183.9515,396.3806,204.4990,368.6139,201.9104,390.3259,203.9983,379.4730,203.1887,385.6653,235.8628,380.9838,233.9626,391.2198,261.4668,388.0400,259.1820,375.7027,163.9696,370.0958,158.4595,386.3320,158.3799,367.0846,182.5050,397.9789,183.2022,373.8751,183.0409,399.9036,183.8946,366.4401,202.0481,394.6871,203.9042,368.0276,202.0002,398.2482,204.1659,372.9649,196.8632,384.4623,197.6044,388.5255,192.6132,394.4593,193.1167,378.6677,230.7664,387.5536,234.1974,384.2027,231.9060,381.5957,233.9452,386.2664,259.1673,394.1576,262.2993,388.2419,260.2001,389.5591,261.9429,380.9099,264.8831,392.4367,269.3526,379.8026,265.7017,385.6125,269.0955,378.8991,267.1410,380.4859,270.4186,394.3123,264.4042,391.9675,261.1371,382.8850,155.3904,389.3388,186.2255,389.8754,175.7274,388.4832,165.4996
73837,0,366.3648,152.1694,366.6527,150.4671,363.7921,151.1290,373.0754,148.4273,366.2918,150.0924,388.6788,163.2606,369.8988,163.7047,397.9783,184.5582,370.4094,183.8858,395.2089,204.4008,368.0073,202.0319,389.7302,204.1569,378.6942,203.4641,384.4994,236.2216,380.9265,234.5081,389.0475,262.4566,388.8202,259.1374,374.9653,164.0512,369.2573,158.7428,385.5513,158.3164,366.2067,182.6609,397.3551,183.2855,373.1051,183.0822,399.0825,184.3000,365.7215,202.1553,393.6847,203.7992,367.3559,202.1696,397.1161,204.1575,372.2303,197.0770,383.8959,197.8672,388.0105,192.8226,394.0665,193.2445,378.3363,231.3559,386.5780,234.5118,384.0840,232.3679,380.3107,234.1692,386.8112,258.9311,391.9595,263.2649,389.0693,260.1737,387.2127,262.9664,381.3298,265.0526,390.7732,270.2701,380.3841,265.7225,382.9106,269.7390,379.5111,267.3737,377.7094,270.8310,392.0251,265.5142,392.8015,260.9370,382.0398,155.5624,388.8669,186.3569,389.2118,175.8999,387.6431,165.7234
73838,0,366.5948,151.5723,366.0908,150.1361,362.9032,150.6971,372.3256,148.2326,364.8466,149.9698,387.6434,163.1393,368.8066,163.4219,397.2043,184.3906,368.7991,183.7943,393.3277,204.0382,366.2452,202.1015,390.0021,203.3016,378.3376,202.9261,383.2718,235.9191,380.0902,234.3663,387.0926,262.7398,389.6935,258.4397,373.8597,164.0461,368.0904,158.5780,384.5470,158.2738,364.5709,182.6377,396.5734,183.1101,371.3972,183.0166,398.2817,184.1619,364.0855,202.1477,391.8219,203.3846,365.6152,202.1710,395.2752,203.7831,371.5496,196.8039,383.7659,197.4189,387.2752,192.4916,393.5768,192.9180,377.5733,231.2726,385.1704,234.0287,382.9360,232.3037,379.3741,233.8283,387.1107,258.0766,390.3239,263.3868,389.8970,259.2536,385.1954,262.8738,382.1147,264.1067,388.2135,270.2804,380.9751,264.4833,381.1771,269.4597,379.4879,265.9388,376.3419,270.6051,390.5182,265.6625,394.2043,260.0268,380.7880,155.4695,388.0342,186.0450,388.3142,175.6764,386.4548,165.5766
73839,0,365.9722,151.5122,364.7895,149.9054,361.9324,150.5533,371.6513,148.1899,364.2057,150.3585,386.7010,163.1349,367.9235,163.7188,396.1760,184.5471,367.8903,184.0667,391.6599,204.1154,364.8438,202.3224,389.5121,203.6201,378.1741,203.2739,381.3604,235.7674,379.2216,234.1474,386.2950,263.0832,388.7836,258.8271,372.9197,164.3459,367.2622,158.7651,383.7563,158.2620,363.6738,182.7692,395.5951,183.0557,370.5092,183.3804,397.3569,184.4575,362.6053,202.2141,390.2649,203.2910,364.4015,202.4128,393.6802,203.8917,370.6461,197.2580,382.7573,197.8856,387.1309,192.7649,393.3076,193.1588,376.9841,231.1903,383.1239,234.1997,381.4651,232.7304,377.1510,233.6654,386.4319,258.4557,389.1880,263.8549,388.7484,259.7145,384.2393,263.2557,381.6211,264.7249,386.2457,270.6334,381.0035,265.0784,378.6125,269.8471,380.0404,266.4650,374.5212,270.7888,390.0959,265.6537,393.6847,260.4228,380.2444,155.5398,387.5141,186.3729,387.8947,175.7828,385.9970,165.7808
73840,0,364.3485,151.7500,364.0866,150.2967,360.8256,150.9051,370.8014,148.2509,362.7354,149.5392,385.5346,163.2675,366.6867,163.6521,394.7733,184.8377,366.5442,183.8274,389.3253,204.2468,363.1905,202.1356,387.3778,203.6889,376.4503,203.2056,379.9444,235.3562,378.0428,233.6358,382.2387,263.8963,388.8359,258.6028,371.5678,164.1873,366.0258,158.7266,382.5100,158.4345,362.3042,182.5516,394.2099,183.4304,369.3171,183.2750,395.9152,184.6301,360.9010,202.0520,387.9225,203.4771,362.8822,202.2590,391.2848,204.1604,369.3643,197.1333,381.0591,197.7368,385.7396,192.7373,391.6135,193.3204,375.9574,230.6738,381.7476,233.7109,380.3029,232.1668,375.7671,233.0818,386.2421,258.2238,385.3891,264.4168,389.0799,259.6402,380.5072,264.2243,380.6697,264.4997,381.8194,271.2464,380.3833,265.0262,374.4974,270.7628,379.8877,266.6374,370.5719,271.6094,387.3456,266.1150,393.3562,260.5014,378.9091,155.6262,386.1439,186.2489,386.6788,175.6220,384.8030,165.6741
73841,0,362.4011,152.4360,362.2948,150.5933,359.2658,151.0685,369.1294,148.4239,361.8486,149.9524,384.7317,163.2549,365.9317,163.7141,393.1137,185.1932,364.9270,184.3254,387.2214,204.9745,360.8367,202.7653,385.8529,203.6975,374.7243,203.6358,377.8486,235.3496,377.9907,234.1740,374.2775,266.5757,389.2147,259.4521,370.5328,164.0991,365.1540,159.0032,381.6355,158.3129,360.5888,183.0690,392.7282,183.4570,367.4882,183.4808,394.4306,184.9012,358.4812,202.6182,385.8971,203.9603,360.5473,202.8254,389.1573,204.8770,368.0043,197.4827,379.7802,197.9962,384.3874,193.0525,390.2971,193.6748,375.4106,231.3054,380.0814,233.7752,380.2533,232.2955,374.2473,233.2558,386.6433,259.1044,377.2491,267.5940,389.6879,260.2845,372.4713,266.9268,381.1318,265.7345,375.1155,273.6160,380.1421,266.5371,368.4926,272.6587,379.3660,268.2674,364.6358,273.5080,377.9384,270.1699,393.3465,261.3573,377.8292,156.0057,384.9945,186.5303,385.2988,175.9104,383.5039,166.0854
73842,0,362.5160,151.4796,361.0351,150.1744,358.2339,150.5989,367.6485,148.1998,360.4136,149.6414,384.1845,163.3781,364.7735,163.9159,392.1059,185.3444,363.4839,184.6531,385.9440,205.1327,359.1179,202.8148,385.4955,203.6527,374.0866,203.6988,376.3318,236.1296,377.2547,234.5042,370.6789,267.0042,388.0752,259.5783,369.8296,164.1031,363.9351,159.1646,381.2540,158.5079,359.1968,183.1438,391.9210,183.4466,366.1686,183.7611,393.5164,185.1238,357.0056,202.6841,384.6052,204.1462,358.6892,202.7739,388.0761,205.0356,366.7684,197.7552,378.9593,198.2295,383.7837,193.2608,389.7703,193.8805,374.2883,231.7078,378.2153,234.6739,379.2717,232.9547,372.2547,234.0229,385.2388,259.5195,374.0870,267.8715,388.9130,260.4210,369.2607,267.4823,379.8045,266.1540,371.7168,273.3829,378.9510,266.9352,365.3381,272.1402,378.3276,268.7350,361.4275,272.7473,374.9880,270.7045,392.8494,261.6171,377.2757,156.0572,384.2395,186.7594,384.6353,176.1883,382.9223,166.1954
73843,0,360.4804,152.1772,359.6558,150.4946,356.6898,151.0742,366.2685,148.6917,358.7106,150.0145,382.4317,163.8004,362.9335,163.9326,390.8892,185.7047,360.9516,184.8314,383.8053,205.6723,356.1285,203.0331,383.2437,204.6480,372.1725,204.3129,374.1834,236.4087,375.6497,234.9600,365.3292,267.4569,387.2194,259.6398,368.1374,164.5579,362.5140,159.1995,379.8413,158.8645,356.8137,183.1298,390.3159,183.8121,363.6780,183.9705,392.3915,185.2835,353.8885,202.7814,382.1812,204.6560,355.5248,203.0842,386.1985,205.5995,364.6171,197.9542,376.8924,198.6218,382.2414,193.7233,388.2921,194.2534,372.5999,232.4492,376.1360,234.8423,377.4904,233.3467,369.9457,234.2738,384.9039,259.5721,369.0204,268.5283,388.0659,260.5506,363.6875,267.7637,379.4359,266.4924,365.4982,273.7518,378.4601,267.0997,359.2600,271.3695,377.9807,268.9483,355.1302,271.5350,368.6086,271.9699,392.0990,261.6660,375.9866,156.3176,382.8192,187.1297,383.6591,176.4666,381.8357,166.4568
73844,0,359.7837,151.9436,358.7334,150.6940,355.6430,151.3918,365.7167,149.0791,357.5284,150.8657,380.7704,164.6926,361.9239,164.5806,389.9146,186.3457,360.2984,185.0592,382.1236,206.5929,355.8404,203.2356,381.6241,205.8697,371.1784,205.1228,372.2391,237.8657,374.5488,235.7012,362.7182,268.2126,386.8302,259.5720,366.5587,165.2141,361.4253,159.7752,378.3825,159.5960,356.1838,183.4430,389.3347,184.4279,363.0406,184.3017,391.6669,186.1048,353.5231,203.1258,380.3975,205.6199,355.3029,203.2170,384.5353,206.5181,363.3637,198.9481,374.9823,199.8669,380.9844,194.7391,386.9239,195.3969,371.2762,233.0193,374.3283,236.3468,375.8556,234.4993,368.0201,235.6701,384.8965,259.3100,366.3476,269.3465,387.4742,260.5286,360.9616,268.2653,379.0885,266.2146,362.7321,274.7676,377.6885,267.0277,356.4785,271.8522,377.1765,268.8253,352.3412,271.7128,366.1771,272.6245,392.3390,261.0878,374.8116,157.1362,381.3652,188.2996,382.2865,177.5473,380.5375,167.3650
73845,0,357.3364,152.3634,356.9815,150.4557,354.0921,150.9545,363.8548,148.8690,356.1942,150.1810,378.9668,164.8744,360.4413,164.4627,388.4297,186.4842,358.6848,185.1215,381.2636,206.9202,353.9841,203.6416,379.3421,206.3470,368.8027,205.7873,370.6936,238.1484,372.8217,235.9703,361.4200,269.2661,385.9965,259.3593,364.9362,165.1301,359.9473,159.6288,376.7877,159.6591,354.6503,183.6418,387.6964,184.7631,361.5823,184.3904,390.0663,186.2013,351.5274,203.5954,379.5882,205.9987,353.4127,203.6723,383.7385,206.7485,361.2159,199.1590,372.7438,200.1165,379.0022,195.0133,384.6612,195.6982,369.4681,233.2892,372.7191,236.5108,374.2213,234.6863,366.4233,235.7990,383.8081,259.2134,365.2743,270.3505,386.5666,260.5502,359.6091,269.4553,378.4777,266.2254,361.5841,276.0423,376.9635,267.2005,354.9544,273.5143,376.3246,269.1676,350.6225,273.6054,364.8576,273.6979,391.1867,260.9132,373.3979,157.0677,379.4912,188.4743,380.3839,177.7320,378.6634,167.4911
73846,0,356.7562,152.0066,355.6252,150.3922,352.9670,150.7914,362.7752,149.0048,355.1272,150.8163,377.6006,165.2265,359.1856,164.7627,386.6513,186.9023,357.5982,185.1928,380.0147,207.2210,352.2587,204.0356,377.0817,206.6261,366.7806,206.0418,369.3510,238.6611,370.7879,236.3021,360.5406,269.8805,385.2558,258.9983,363.3932,165.3344,358.7233,159.9036,375.6054,159.7781,353.5351,183.7048,385.8904,185.2960,360.4695,184.4819,388.4977,186.6602,349.7643,203.7948,378.3168,206.3395,351.7202,203.9282,382.4470,207.0934,359.3735,199.4173,370.9293,200.4379,377.0473,195.1867,382.6670,196.0845,367.4965,233.5854,371.4534,237.0899,372.4824,235.0970,365.0977,236.1760,383.4458,258.7479,364.3206,270.9226,385.8003,260.2517,358.7012,270.0631,378.6749,265.7514,360.5819,276.9600,376.7760,267.1109,353.8598,274.7715,376.2839,269.1590,349.2305,275.1610,363.7630,273.9269,390.4313,260.3942,372.2882,157.3458,377.6360,188.9659,378.4876,178.0983,377.2880,167.9034
73847,0,355.6314,152.4327,354.3209,150.6276,351.2765,150.9613,361.0823,148.8268,353.4528,150.6439,375.9262,165.3488,358.2342,164.4048,384.8482,187.6361,357.1040,185.2016,378.9147,208.4874,351.3929,204.3858,374.7973,206.6155,364.9154,205.9620,367.2341,238.8820,366.7075,236.5787,359.7581,270.9686,383.1530,258.3277,362.4077,165.1979,357.6028,159.4624,373.7838,160.0726,352.9580,183.7633,383.6547,186.1815,360.1054,184.4065,386.9321,187.3991,349.0669,204.1620,377.1848,207.6968,351.1886,204.2964,381.0232,208.2684,357.7901,199.1736,368.5227,200.4862,375.1223,195.4895,380.4447,196.3474,363.8653,234.0878,369.2059,237.3160,368.3174,235.8451,363.1862,236.6612,381.1582,258.0569,363.4188,271.7699,383.9204,259.6021,357.8211,270.9654,378.0955,265.0850,359.4748,278.0307,376.5935,266.9517,352.5667,276.1358,376.2245,269.0242,347.9586,276.6959,363.0045,274.9545,388.1020,259.1547,370.7160,156.9760,375.7027,189.0501,377.0748,178.1437,376.0369,167.8389
73848,0,356.2624,151.0695,353.2377,150.0632,350.5802,150.3921,360.4356,148.7606,353.0468,150.3319,374.6554,165.1083,357.1540,163.9997,382.8692,187.2565,356.2336,185.1242,378.2567,208.8346,349.9260,204.1164,372.7988,206.1282,363.0040,205.3136,365.0418,238.7704,362.0052,237.0241,359.8846,270.7777,381.7486,257.0811,361.0506,164.7492,356.7227,159.2704,373.0893,159.7910,352.3383,183.3960,381.7470,185.9471,359.2442,184.3780,385.0588,186.9732,347.5220,203.9253,376.5840,208.1151,349.6704,203.9976,380.5586,208.6095,356.0537,198.9092,367.0126,200.3406,372.8899,195.2805,378.1849,196.1693,359.9230,234.6799,367.1311,237.2272,364.0251,236.3050,361.1116,236.7003,379.5401,256.8531,363.3148,271.3858,382.2876,258.0432,357.7685,270.7582,377.2932,264.5964,359.5164,277.6146,376.0738,266.6081,352.9190,275.8925,375.9511,268.7526,348.4794,276.5280,363.0671,274.1703,386.7222,256.8922,370.1032,157.1508,373.8216,189.1281,375.1890,178.2671,374.5950,168.0862
73849,0,354.0756,151.4031,352.4061,149.7867,349.6502,150.1617,359.4081,148.3558,352.2486,149.6295,373.8437,164.5531,356.3064,163.6412,382.1538,186.7510,354.7519,184.5947,378.0002,208.2820,348.8851,203.6663,371.9626,205.8758,361.8615,205.2337,364.6010,238.7506,360.5625,236.7198,359.8276,270.7178,380.0498,256.0419,360.2045,164.1675,356.0442,158.8020,372.1530,159.1653,350.6355,182.8203,380.5427,185.3645,357.6952,183.8137,384.3600,186.2837,346.4769,203.4737,376.2267,207.5851,348.4220,203.5741,380.2752,207.9328,355.0607,198.4546,366.0245,199.7647,372.4030,195.0245,377.7340,195.7830,358.3046,234.1826,366.7683,237.1033,362.5900,236.0683,360.8000,236.7803,377.9852,255.8639,363.3881,271.3524,380.6421,257.0601,357.8340,270.7111,375.9830,263.7891,359.7492,277.8809,375.1517,266.1898,352.7278,276.3318,375.2524,268.5977,348.2787,277.0837,362.9223,274.2059,384.7344,255.3286,369.4493,156.5052,373.2377,188.7169,374.6806,177.7552,374.0269,167.4548
73850,0,352.8860,150.3781,351.0689,149.3006,348.3081,149.6432,357.8065,147.5126,350.6374,148.6782,372.3737,163.8434,355.1003,163.4131,380.0875,186.1234,353.3855,184.4424,377.2918,207.5036,347.2905,203.7340,369.9619,205.3287,359.4531,204.9747,363.3954,238.5835,356.4715,237.3454,360.1041,269.9592,377.8990,255.6715,358.6938,163.5139,354.4643,158.4878,370.1498,158.4967,349.4074,182.7453,379.0538,184.6846,356.3836,183.7964,381.7453,185.7881,344.9358,203.4220,375.5077,206.9367,347.2095,203.6424,379.5594,207.0009,352.7517,198.1341,364.0827,198.9659,369.6423,195.1564,375.1634,195.6548,354.0866,234.9756,365.5008,237.3717,358.8143,236.5126,359.3485,236.9309,375.1567,255.5143,363.6797,270.7140,378.6192,256.7343,358.2309,269.8407,374.6586,263.4307,360.3728,277.3047,373.9336,266.2030,353.7522,275.8467,373.3459,268.7262,349.0872,276.6542,364.3374,272.9444,382.5289,254.4698,367.4389,155.8949,370.5690,188.2739,372.4355,177.4603,372.1323,167.1347
73851,0,350.2165,150.3383,349.5961,148.6151,346.8151,149.0871,356.9067,146.5941,349.3018,147.9812,371.0692,163.1993,353.1593,162.7033,377.9351,185.9339,351.6365,184.0581,375.3781,207.4278,345.4086,203.4194,368.5991,205.3067,357.6549,204.6462,362.0213,238.4171,352.5252,237.0266,359.5595,270.3280,373.7755,255.4684,356.7073,162.9171,352.7123,157.7365,368.5101,157.8244,347.5212,182.2216,377.1262,184.5253,354.5745,183.3781,379.5456,185.5034,342.9307,203.0782,373.6489,206.8989,345.2109,203.3225,377.6623,206.9313,351.4768,197.6755,362.8780,198.4631,367.8355,195.0255,373.6398,195.5320,349.9589,234.4898,364.3691,237.1608,355.0698,236.1373,357.8164,236.8057,371.1161,255.2209,362.7568,271.0902,374.5553,256.7399,357.7250,270.1545,369.6252,263.1636,359.6026,277.8174,368.7436,266.0215,353.0507,276.2060,367.9872,268.5723,348.3207,276.9368,363.1410,273.4399,378.5822,254.5502,365.3105,155.4759,369.0031,188.0523,370.9678,177.1019,370.1484,166.5342
73852,0,350.4432,149.2235,348.5232,148.3531,345.4772,148.9162,355.8293,146.3076,348.0407,147.6040,369.8039,162.8691,352.2184,162.1846,376.8492,185.3658,350.6478,183.4793,374.0582,206.7592,344.6775,202.7380,366.8282,205.0074,355.7593,204.3700,361.3389,239.0042,348.4947,237.0824,359.0003,270.5805,368.7106,256.0817,355.7209,162.6089,351.7896,157.1926,367.3197,157.5916,346.5470,181.6005,375.9589,184.0462,353.6210,182.8402,378.6575,185.1428,342.1717,202.5153,372.3839,206.1633,344.6362,202.6074,376.2770,206.3517,349.7107,197.2311,361.0428,198.1906,366.1711,194.8573,371.8805,195.5174,346.0499,234.7099,363.5113,237.7338,351.6060,236.0939,356.8733,237.3989,366.3283,255.5740,362.2696,271.0646,369.5207,257.1830,356.9480,270.4218,363.3607,263.6422,359.6930,277.9347,362.8761,265.9730,352.8682,276.3603,362.6303,268.7892,348.1681,277.0773,363.2495,273.4442,374.2522,255.2597,364.4086,155.1541,367.5291,187.8850,369.7831,176.8438,369.2395,166.3002
73853,0,348.1137,148.6414,346.3379,147.8659,343.5820,148.3392,353.5715,145.9900,346.3130,147.3887,368.0955,162.1701,350.7538,161.6378,375.7928,185.0055,350.1025,183.4726,372.4917,206.4381,344.3205,202.3084,365.6218,204.9328,354.5904,204.0698,360.8785,239.2548,345.6563,237.5251,359.6604,270.5513,365.8580,256.9347,353.9025,162.0354,350.1031,156.8164,365.4194,156.9268,346.3698,181.4014,374.6323,183.4484,353.0382,182.9545,377.3837,184.6916,341.5128,202.1097,370.5234,205.7234,344.2404,202.4105,374.7257,206.0539,348.4625,197.1731,359.2548,198.0154,364.7477,194.6523,370.2609,195.2765,343.4508,235.0789,362.9193,237.8700,348.6928,236.5090,356.0133,237.2181,363.8015,256.1716,362.6850,270.8406,366.6657,257.9640,357.6232,270.6282,359.9840,264.1131,359.6256,277.8992,359.8562,266.3329,352.6243,276.5203,359.8311,268.8287,347.9071,277.2829,363.2983,273.4085,371.3317,256.4354,362.7323,154.7282,365.6685,187.6880,367.8037,176.8326,367.5467,166.1335
73854,0,347.0834,148.1114,344.8408,147.0482,342.2754,147.5252,352.1080,145.2928,345.1268,146.9067,366.7741,161.9619,349.4981,161.5548,375.0236,184.6451,349.0664,183.2996,370.5770,205.6668,343.0758,202.1353,364.2821,204.7637,352.8995,204.2560,359.0014,239.3061,343.4155,237.6291,358.6765,270.0927,360.4411,260.4037,352.5654,161.7885,348.9025,156.7374,364.2239,156.6146,345.2045,181.1262,373.8779,182.8976,352.0425,182.6682,376.8057,184.4406,340.2330,201.9656,368.8594,204.8112,343.0149,202.3172,372.5822,205.4451,347.3724,196.9165,358.2530,197.6114,363.8256,194.6462,369.4292,195.2071,341.3021,234.7196,361.3839,237.5652,346.1529,236.5496,354.0125,237.3536,359.0248,259.4810,362.1213,270.6239,360.9120,261.3722,356.4142,270.2564,354.0273,267.0085,358.7104,277.6378,352.6427,268.6952,351.2260,276.4653,352.0132,270.5737,346.6452,277.2196,362.5174,272.9460,365.3643,261.0374,361.5743,154.5129,364.9164,187.4284,367.0231,176.4957,366.4922,165.8820
