sync_index,person_id,Nose_px,Nose_py,L_Eye_px,L_Eye_py,R_Eye_px,R_Eye_py,L_Ear_px,L_Ear_py,R_Ear_px,R_Ear_py,L_Shoulder_px,L_Shoulder_py,R_Shoulder_px,R_Shoulder_py,L_Elbow_px,L_Elbow_py,R_Elbow_px,R_Elbow_py,L_Wrist_px,L_Wrist_py,R_Wrist_px,R_Wrist_py,L_Hip_px,L_Hip_py,R_Hip_px,R_Hip_py,L_Knee_px,L_Knee_py,R_Knee_px,R_Knee_py,L_Ankle_px,L_Ankle_py,R_Ankle_px,R_Ankle_py,sternum_px,sternum_py,rshoulder_px,rshoulder_py,lshoulder_px,lshoulder_py,r_lelbow_px,r_lelbow_py,l_lelbow_px,l_lelbow_py,r_melbow_px,r_melbow_py,l_melbow_px,l_melbow_py,r_lwrist_px,r_lwrist_py,l_lwrist_px,l_lwrist_py,r_mwrist_px,r_mwrist_py,l_mwrist_px,l_mwrist_py,r_ASIS_px,r_ASIS_py,l_ASIS_px,l_ASIS_py,r_PSIS_px,r_PSIS_py,l_PSIS_px,l_PSIS_py,r_knee_px,r_knee_py,l_knee_px,l_knee_py,r_mknee_px,r_mknee_py,l_mknee_px,l_mknee_py,r_ankle_px,r_ankle_py,l_ankle_px,l_ankle_py,r_mankle_px,r_mankle_py,l_mankle_px,l_mankle_py,r_5meta_px,r_5meta_py,l_5meta_px,l_5meta_py,r_toe_px,r_toe_py,l_toe_px,l_toe_py,r_big_toe_px,r_big_toe_py,l_big_toe_px,l_big_toe_py,l_calc_px,l_calc_py,r_calc_px,r_calc_py,C7_px,C7_py,L2_px,L2_py,T11_px,T11_py,T6_px,T6_py
73755,0,192.8707,155.4110,185.8719,153.6759,190.8157,154.6615,188.9899,152.8759,205.3129,156.9680,183.7971,176.5767,213.5156,178.9219,176.0962,205.4874,220.1655,207.0961,167.4437,229.0276,216.5667,229.3013,189.2035,230.3459,207.6702,230.3758,185.8446,274.1105,207.1501,273.0270,186.5375,313.5877,204.9485,310.9387,194.3499,176.3761,211.7445,172.1391,184.5539,169.8390,221.4095,204.7856,171.9281,202.4929,221.1926,207.3204,177.8476,206.1167,216.1787,228.2852,166.1059,227.4372,220.2575,229.8949,165.4982,229.1431,203.0613,221.2970,182.6318,220.4598,209.3115,219.5415,199.6733,219.6492,211.0427,268.9815,182.2674,271.7819,199.0927,270.2712,192.3487,270.9211,209.6121,310.7913,183.6223,314.4975,202.1691,311.4229,187.9291,313.3777,207.0558,314.5580,175.3297,319.6358,199.6711,312.0768,175.9886,315.6261,195.1925,312.1245,176.7117,314.7503,190.2994,319.6974,207.8493,316.8293,202.7814,169.4762,203.0710,210.5590,204.8724,197.8884,204.7939,184.5318
73756,0,193.4694,155.6678,185.8991,153.8229,191.2995,154.8588,189.0310,153.0341,205.6345,157.0110,183.9616,176.6961,213.3771,178.9530,176.0350,205.4890,219.9361,207.0523,167.5364,229.1136,216.4704,229.4233,188.9962,230.3531,207.5264,230.3915,185.9483,274.2078,207.1765,273.2284,186.4661,313.5956,204.9718,310.9443,194.2868,176.5927,211.7685,172.1036,184.6041,169.9097,221.1634,204.7138,171.9795,202.5546,220.9631,207.2270,177.7760,206.0934,216.1705,228.4353,166.1970,227.5433,220.2570,230.0357,165.5221,229.2423,202.9425,221.3516,182.2269,220.5451,209.3169,219.5841,199.5976,219.6877,211.2226,269.1783,182.3280,271.8472,199.1470,270.4700,192.6700,271.0908,209.6411,310.7740,183.4918,314.5183,202.2012,311.4290,187.9018,313.4364,206.9747,314.5450,175.3791,319.6996,199.5254,312.0777,176.1019,315.6681,195.1379,312.2355,176.8226,314.8222,190.2513,319.8016,207.9147,316.8160,202.8169,169.3546,203.0853,210.5621,204.8510,197.8982,204.7252,184.5320
73757,0,192.4914,156.2068,186.8027,154.4627,192.2778,155.3964,187.8296,153.3885,206.3416,157.0676,184.2388,176.5073,214.1166,178.3929,176.4694,205.2452,221.2941,206.5293,168.3928,229.0302,217.8876,228.9838,189.4130,229.9977,208.1590,230.2312,186.1203,274.0404,207.0072,273.2232,186.2403,313.4228,204.9543,310.9668,194.8011,176.3071,212.1115,171.6672,184.7632,169.7702,222.7897,204.2289,172.8462,202.2686,222.3963,206.5149,177.8396,205.7583,217.7167,228.0941,167.2586,227.4960,221.5244,229.5604,166.4285,229.0331,203.2743,220.8583,182.4220,220.1432,209.3941,219.0596,199.4502,219.1386,210.9686,269.0470,182.4657,271.6297,198.8177,270.2213,192.7921,270.8386,209.8317,310.7897,183.1949,314.3440,202.1507,311.4289,187.6155,313.2534,206.8791,314.5072,174.2321,319.1919,199.3755,312.1642,175.3774,315.3591,194.7780,312.3507,176.1189,314.6063,189.8582,319.4360,207.8336,316.7479,202.9535,169.1472,203.0338,210.0041,204.9266,197.3310,204.9888,184.0456
73758,0,192.8844,156.5026,186.3727,154.8367,191.9202,155.8132,187.5227,153.6018,206.2500,157.5506,183.7953,176.6666,214.2401,178.4858,176.5501,205.4853,220.9377,206.4092,168.3515,229.1150,218.2481,229.0288,189.0189,230.0078,208.0377,230.1295,185.8558,273.8956,206.9361,272.9862,186.1676,313.1723,205.2297,310.7130,194.6958,176.5256,212.1841,171.8010,184.3904,170.0083,222.3408,204.1611,172.8902,202.6095,222.1384,206.3496,178.0552,205.9337,218.1901,228.2634,167.0702,227.6203,221.8992,229.5389,166.3305,229.1930,203.7715,221.1846,182.6914,220.5122,209.1769,219.0742,199.0851,219.1703,210.8167,268.8408,182.1267,271.5047,198.6255,269.9105,192.2674,270.6219,210.1415,310.5785,183.2286,314.1391,202.3986,311.1441,187.5030,312.9354,207.5169,314.4031,174.5127,319.0742,199.6745,311.8748,175.6599,315.1588,195.0523,311.9726,176.4183,314.3091,189.9277,319.3401,208.0380,316.4326,202.7146,169.1387,202.8027,210.0423,204.6110,197.3849,204.5913,184.0360
73759,0,193.0845,157.0256,186.8820,155.2714,192.3805,156.2258,187.9289,153.9765,206.1138,157.8973,183.7761,176.6269,214.2619,178.4185,175.9912,205.3207,220.9570,206.3094,168.2166,229.1094,218.8701,228.9680,189.0820,230.2793,208.0131,230.2403,186.2947,273.9867,206.7235,272.7584,186.2526,313.1369,204.9128,310.6031,194.5357,176.6928,212.2874,171.7740,184.4840,169.9004,222.2810,204.0358,172.1898,202.3167,222.2999,206.2824,177.5184,205.8784,218.7281,228.1743,166.8548,227.5233,222.6916,229.5524,166.2131,229.1678,203.9014,221.2419,182.6884,220.6031,209.6085,219.2955,199.6983,219.3813,210.5459,268.6427,182.4351,271.6279,198.6260,269.8577,192.7355,270.7371,209.6914,310.4630,183.1760,314.0375,202.1105,311.0499,187.6104,312.9105,207.1181,314.3909,174.3520,319.0206,199.4119,311.9596,175.4146,315.1481,194.8065,312.0429,176.2498,314.4567,189.8394,319.1333,207.4744,316.1776,202.7752,169.0811,203.0502,210.1453,204.7850,197.3946,204.6369,184.0239
73760,0,192.9740,156.8948,186.5156,155.2566,191.8694,156.1371,188.1127,154.2225,206.4391,157.9660,184.0250,176.7192,214.1811,178.4980,176.1854,205.4426,220.4933,206.3326,167.8298,229.1977,218.0637,229.0147,188.9565,230.3540,207.9432,230.2389,186.4206,274.1150,206.6567,272.9874,186.3882,313.0692,204.9655,310.4044,194.7786,176.8185,212.2100,171.7987,184.6495,169.9818,221.9044,204.0402,172.1911,202.4058,221.7512,206.3178,177.6574,206.0108,217.8539,228.1709,166.5657,227.6390,221.9439,229.5308,165.8777,229.2701,203.7777,221.3103,182.3067,220.5750,209.2636,219.3483,199.2968,219.4173,210.5212,268.7563,182.5496,271.7519,198.6434,270.0430,193.1552,270.8967,209.7541,310.2644,183.3721,314.0079,202.1846,310.8456,187.7747,312.8580,207.1536,314.1613,174.7312,319.0548,199.4411,311.7795,175.7579,315.2108,194.7913,311.8788,176.6421,314.5435,189.9548,319.0980,207.5212,315.8880,202.5486,169.1193,202.6786,210.2423,204.4907,197.4998,204.4135,184.1617
73761,0,192.7610,156.8535,186.0290,155.4640,191.8837,156.3762,186.0199,154.4680,206.3295,157.8737,183.8032,176.7412,214.3245,178.6448,176.3655,205.5508,220.8044,206.5752,167.8186,229.2755,217.8260,229.1721,188.7840,230.3534,207.7959,230.2528,186.1678,273.8302,206.5053,272.7431,186.6047,312.9042,205.4823,310.5083,194.7021,176.8900,212.3960,171.8374,184.3614,169.9942,222.1890,204.2447,172.3639,202.5468,222.2838,206.6794,177.9990,206.0464,217.5921,228.3209,166.5197,227.7433,221.6861,229.7853,165.8034,229.3548,203.7425,221.1155,182.2608,220.3440,209.2079,219.3600,199.1848,219.4444,210.3263,268.6691,182.3834,271.5225,198.4319,269.7922,192.7973,270.6393,210.3858,310.3911,183.4897,313.7758,202.7470,310.9911,188.0856,312.6597,207.6562,314.2318,175.0243,318.9159,200.0163,311.9176,175.9334,315.1537,195.2731,312.0144,176.6635,314.5307,190.3054,318.9498,207.9838,316.0806,202.3720,169.2367,202.5923,210.2364,204.4181,197.5604,204.4699,184.3575
73762,0,193.0241,157.2563,186.2423,155.8417,192.1212,156.7560,186.6651,154.8312,206.4937,158.1433,183.3998,176.6925,214.4187,178.6786,176.3754,205.6089,221.0315,206.5544,167.8236,229.3616,217.6696,229.3052,188.6288,230.5349,207.9294,230.4916,186.2276,274.2221,206.8518,272.9783,186.4960,313.2154,205.5627,310.7274,194.3891,176.9704,212.6096,171.9615,184.0810,170.0170,222.5098,204.3495,172.2204,202.6148,222.4547,206.5236,178.2143,206.1419,217.4475,228.4467,166.5112,227.7937,221.4570,229.7781,165.8465,229.4702,203.9208,221.3290,182.2638,220.4694,209.6876,219.5148,199.5070,219.5873,210.6400,268.8767,182.3138,271.8108,198.7918,269.9723,193.0113,270.8822,210.4333,310.6463,183.4574,314.1471,202.8787,311.2137,187.9954,313.0121,207.7082,314.4953,174.7543,319.1209,200.0783,312.0301,175.9236,315.3050,195.2180,311.9758,176.8882,314.6542,190.3847,319.4491,208.0104,316.2353,202.4928,169.3186,203.1252,210.3777,204.6257,197.6064,204.4533,184.3471
73763,0,192.8142,157.3214,186.5632,156.0133,192.1268,156.8274,186.6733,155.1973,206.4817,158.1183,183.3771,176.7924,214.3262,178.5148,176.0576,205.5930,220.9188,206.3261,167.9844,229.3093,217.7527,228.8985,188.9244,230.4557,207.9772,230.2178,186.1257,273.9590,206.6725,272.6362,186.3998,313.1584,205.4007,310.5513,194.4786,177.0017,212.6295,171.8472,184.2526,170.0796,222.4479,204.1433,171.8911,202.5668,222.2575,206.2386,177.8802,206.1319,217.5890,228.0736,166.7580,227.7883,221.5181,229.4212,165.9030,229.3935,203.9542,221.1258,182.6899,220.5107,209.6512,219.3328,199.6061,219.4990,210.5312,268.5728,182.3407,271.6001,198.6539,269.6502,192.8460,270.6256,210.2773,310.4625,183.3767,314.0705,202.6620,311.0389,187.8791,312.8855,207.5905,314.4167,174.8046,319.1568,199.8760,311.9614,175.6522,315.2618,194.9936,311.9669,176.4990,314.5977,190.3428,319.3757,208.0012,316.1807,202.5978,169.3517,202.9894,210.1670,204.5542,197.4868,204.3929,184.2896
73764,0,192.1924,157.5958,186.6571,156.4445,192.2961,157.2911,186.7679,155.3317,206.3762,158.2262,183.6736,176.6883,213.8989,178.1400,176.1101,205.4095,220.8470,206.0504,168.0902,229.1410,217.7641,228.6340,189.6278,230.5937,208.3924,230.2710,186.2441,273.8132,206.3823,272.7098,186.3791,312.9546,205.1641,310.5309,194.4216,176.8753,211.9349,171.5360,184.3544,169.9550,222.5237,203.8175,171.7870,202.3905,222.1209,205.7938,178.1870,205.8305,217.5922,227.7912,166.9338,227.5966,221.3815,229.1453,166.0067,229.2094,204.2351,221.0411,182.8870,220.3735,209.9231,219.1732,199.9462,219.3840,210.3119,268.4927,182.4699,271.3816,198.5207,269.5101,192.8709,270.4073,209.9195,310.3938,183.3446,313.8660,202.5287,311.0848,187.8984,312.6939,207.3261,314.2703,174.7057,318.9385,199.8287,311.8241,175.6885,315.0887,194.9537,311.7661,176.3395,314.4092,190.1201,319.1525,207.6609,316.2969,202.2617,169.1725,203.1764,210.0174,204.7349,197.3576,204.4884,184.1434
73765,0,192.2542,157.7814,187.0635,156.6753,192.4771,157.6140,186.7645,155.4007,205.9695,158.1973,183.6477,176.8877,213.2757,178.2634,176.4340,205.5614,220.2470,205.9533,167.6852,229.2332,217.7608,228.6132,189.8203,230.5052,208.4825,230.2269,186.3542,273.8008,206.3080,272.6921,186.5138,313.1164,205.5569,310.4700,194.6323,176.8638,211.5402,171.6061,184.4473,170.1542,221.9077,203.6623,172.1074,202.6122,221.4792,205.6449,178.4075,205.8675,217.5772,227.7783,166.7149,227.6683,221.3498,229.1363,165.6014,229.2599,204.4015,221.0880,183.4981,220.4847,209.7161,219.0745,199.8513,219.3119,210.2582,268.5569,182.6307,271.3596,198.5343,269.5378,193.1126,270.5334,210.4245,310.3293,183.3821,313.9948,202.8907,311.0241,188.0583,312.8552,207.7167,314.2357,174.7062,318.9828,200.1932,311.8961,175.6129,315.0494,195.1209,311.8373,176.3469,314.3397,190.2151,319.3081,208.3529,316.2000,201.8630,169.1156,203.1267,209.9906,204.2338,197.1539,203.6626,183.9211
73766,0,191.5755,157.8363,186.9845,156.9899,192.3242,157.8321,186.2325,155.6971,205.3787,158.3238,183.8901,176.8311,212.8997,178.1607,176.2649,205.5911,220.2776,205.6736,167.8535,229.1565,217.1626,228.3619,189.6657,230.3725,208.2608,230.1420,186.7076,274.0774,206.4580,272.8631,186.4456,313.3707,205.0818,310.7484,194.5424,176.9831,211.1539,171.5995,184.6422,170.0194,221.7877,203.4205,171.9750,202.6405,221.7201,205.4040,178.1930,205.9672,216.7629,227.5281,166.9122,227.6040,220.9037,228.8783,165.7457,229.2199,204.0357,220.9883,183.3132,220.4927,209.4826,219.0107,199.7414,219.2827,210.2435,268.6900,182.9708,271.5615,198.7523,269.7005,193.3911,270.6747,209.9075,310.6574,183.3298,314.2668,202.4530,311.2809,187.9839,313.1292,207.2958,314.3578,174.6871,319.0855,199.7779,311.8348,175.5690,315.0752,194.8150,311.7064,176.3521,314.3066,190.1720,319.6190,207.8653,316.5496,201.9281,169.1045,202.8863,209.9128,204.1005,197.1113,203.6070,183.9359
73767,0,192.4596,158.2233,187.7695,157.3614,192.8922,158.0144,186.7097,156.4310,206.1226,158.4033,183.8499,177.0351,212.7444,178.7741,176.4820,205.6239,220.3695,206.0410,168.0259,229.2872,217.5798,228.4805,190.1713,230.6688,208.5213,230.3675,186.4246,274.2972,206.2241,272.9994,186.7507,313.6044,204.8886,310.7615,194.4018,177.2885,210.9101,172.0722,184.4415,170.2367,221.7896,203.8071,172.0759,202.6749,222.0035,205.9261,178.6247,206.0862,217.1715,227.6368,167.0606,227.6695,221.3085,229.0445,165.9454,229.3770,203.9107,221.1185,183.1946,220.5861,209.7675,219.3957,200.0751,219.6431,210.0517,268.8499,182.7468,271.8428,198.4083,269.8732,192.8168,270.8894,209.6083,310.6483,183.7206,314.5261,202.3027,311.3431,188.2981,313.3667,206.8745,314.3275,174.7161,319.3079,199.5905,311.8729,175.6572,315.2914,194.6199,311.8031,176.1966,314.4018,190.4033,319.8083,207.6553,316.6825,201.7306,169.4372,203.1693,210.2422,204.3324,197.6050,203.6941,184.3818
73768,0,191.8684,158.3219,187.5867,157.7366,193.1280,158.3827,186.1179,156.8118,206.0603,158.7099,183.3358,176.8953,212.4163,178.5157,176.0460,205.5153,220.6867,205.9107,168.3192,229.2277,217.8439,228.3260,189.8703,230.5079,208.5374,230.3001,186.3218,274.3746,206.1741,273.0303,186.7543,313.5261,205.0243,310.7498,194.2672,177.1944,210.5610,171.9291,183.9566,170.1881,222.1908,203.7469,171.6543,202.4331,222.3805,205.7922,178.0739,205.9478,217.2493,227.4560,167.5006,227.5580,221.6924,228.9077,166.1835,229.2754,204.0499,221.0088,183.1485,220.5414,209.5737,219.3237,199.7745,219.5418,210.0401,268.8532,182.5932,271.9362,198.6481,270.0402,193.3120,271.0929,209.6660,310.6299,183.6646,314.3919,202.4878,311.2499,188.3100,313.2994,207.2179,314.3540,174.5541,319.1867,199.9225,311.8947,175.5193,315.2556,194.9588,311.7924,176.1344,314.3889,190.4635,319.6486,207.8587,316.5630,201.1964,169.3151,202.9615,210.1965,203.9763,197.5273,203.3013,184.2582
73769,0,192.3859,158.3697,188.5077,157.7545,193.3953,158.2274,187.0071,156.7606,205.9588,158.6236,183.2964,176.8405,214.1317,178.2918,175.5010,205.6782,221.1133,205.3223,167.5790,229.4462,217.5727,228.0100,189.2877,230.8177,208.7344,230.3947,186.6119,274.0971,206.4617,272.4674,186.8363,313.0716,205.3686,310.3680,195.1817,177.1740,211.8838,171.4696,184.0024,170.2173,222.4662,203.1874,171.3538,202.7764,222.7021,204.8918,177.3387,205.9734,216.7367,227.1168,166.6857,227.8107,221.4017,228.5682,165.4419,229.5019,204.2431,220.7814,182.6073,220.6682,209.3500,219.0813,199.2706,219.4989,210.3246,268.1318,182.6995,271.7316,198.6657,269.2955,193.3774,270.6234,210.2558,310.2395,183.7327,313.9956,202.7368,310.9333,188.3631,312.8255,207.8135,314.1052,174.9954,319.0169,200.1803,311.7025,176.0144,315.0917,195.2177,311.6729,176.4389,314.3323,190.1498,319.1390,208.1032,316.4806,201.7475,168.9055,202.6853,210.0400,204.0912,197.2449,204.0878,183.8555
73770,0,192.2818,158.4822,188.5402,157.9587,193.4188,158.5534,187.2331,157.1068,206.1185,159.1305,183.1365,176.7075,214.6392,178.5909,175.7569,205.8070,221.7506,205.8181,167.5663,229.6362,218.6776,228.3541,189.0456,230.6149,208.9052,230.4060,186.1753,274.4205,206.3510,273.1641,186.7588,313.6182,205.1139,310.8365,195.3888,177.4961,212.4351,171.8715,183.8782,170.0859,223.2160,203.6115,171.4446,202.8937,223.5434,205.6788,177.7342,206.0936,217.7759,227.5290,166.6371,227.9961,222.1532,228.9957,165.4682,229.6669,204.2368,220.9778,182.1085,220.6970,209.4702,219.2648,199.1238,219.5071,210.1142,268.8056,182.3204,272.0426,198.6918,270.0127,193.1482,271.0198,209.8866,310.7151,183.5103,314.4948,202.5707,311.3718,188.3133,313.3998,207.5236,314.5061,174.5913,319.3879,200.4147,312.0674,175.6157,315.4166,195.3509,311.9495,176.1814,314.5863,190.0597,319.6804,207.8881,316.8477,202.0464,168.9260,202.4848,210.1143,203.8512,197.3112,204.1089,183.9362
73771,0,192.8121,158.5391,188.5025,158.1845,193.6000,158.7907,187.1431,157.3278,205.7958,159.2759,183.3844,176.7570,213.8964,178.3451,175.3091,205.6911,221.8590,205.6195,167.7773,229.8367,219.0652,228.4009,189.3185,230.5160,208.9138,230.3524,186.2420,274.2335,206.1930,272.8687,186.8285,313.4826,205.2967,310.7041,195.1162,177.3995,211.7249,171.6975,184.1090,170.1650,223.4016,203.5045,171.1554,202.8101,223.5356,205.3596,177.2207,205.9714,218.1661,227.6365,166.9611,228.2461,222.4929,229.0056,165.6051,229.7965,204.2180,220.9327,182.4159,220.6644,209.4072,219.1391,199.0994,219.3470,210.0699,268.6085,182.4446,271.8507,198.4343,269.7979,192.9976,270.8484,210.0501,310.5636,183.6930,314.3815,202.7346,311.2219,188.3664,313.2575,207.6137,314.4699,174.8369,319.2603,200.6324,312.0397,175.8723,315.3596,195.6563,311.9220,176.3420,314.5176,190.1162,319.5141,207.9531,316.7653,201.7588,168.8049,202.4449,209.9091,203.7062,197.1312,203.8773,183.8388
73772,0,193.1281,158.5387,188.6558,158.2507,193.7845,158.9141,187.2444,157.2382,206.1195,159.3068,183.3401,176.7355,213.8246,178.3810,174.6772,205.7357,221.9073,205.7023,167.3286,229.7134,219.7514,228.6734,189.1987,230.5252,208.6046,230.3084,186.1473,274.2638,206.1482,272.9518,186.7892,313.4574,205.3432,310.6769,195.1350,177.5115,211.5622,171.7039,184.0962,170.1180,223.4329,203.6680,170.4597,202.8138,223.9568,205.5550,176.6416,206.0294,218.9733,227.9173,166.5198,228.1071,223.0527,229.2296,165.1678,229.6405,204.1138,220.9944,182.3962,220.7774,209.0125,219.1165,198.7193,219.3522,210.1221,268.7091,182.3826,271.8950,198.3258,269.9074,192.6919,270.9305,210.1958,310.5333,183.6709,314.3711,202.7347,311.1999,188.2896,313.2056,207.8464,314.4051,174.8550,319.3414,200.7291,311.9480,175.7424,315.3784,195.7369,311.7918,176.3551,314.5434,190.0360,319.4906,208.0644,316.6709,201.5393,168.7809,202.1012,209.9267,203.4783,197.1582,203.6364,183.8495
73773,0,193.1547,158.3936,188.6046,158.1836,193.7036,158.7169,186.8649,157.3183,206.1670,159.2696,183.0296,176.8257,214.1036,178.4439,175.1918,205.9324,222.8109,206.2045,167.3315,229.9388,219.8573,229.0336,189.0135,230.5637,208.7344,230.3915,185.7533,274.2985,206.1687,273.1816,186.5541,313.5227,205.3716,310.8983,195.1088,177.4636,211.7862,171.7833,183.6638,170.2575,224.0418,204.0320,170.7266,203.0292,224.5372,206.1785,177.2180,206.1792,219.1234,228.2786,166.4842,228.3884,223.1014,229.5763,165.1746,229.8650,204.1704,221.1400,182.2007,220.8384,209.2104,219.2793,198.7818,219.4906,210.0679,268.8998,181.9387,271.8774,198.2902,269.9955,192.5779,270.9780,210.2124,310.8186,183.2969,314.4228,202.7551,311.4155,188.0797,313.2622,208.0188,314.6724,174.4098,319.2572,201.2609,312.2079,175.4645,315.2543,196.1572,311.9658,176.1737,314.4269,189.6762,319.4968,208.1662,316.8703,201.2242,168.7471,202.1638,210.1007,203.5508,197.3458,203.4761,183.9863
73774,0,193.1525,158.5883,188.5539,158.1796,193.7004,158.7573,186.9165,157.3133,205.7057,159.2050,182.8717,176.9064,214.0241,178.4055,175.1375,205.8425,221.6928,205.8999,167.4863,229.7603,219.1835,228.8064,189.1656,230.6057,208.6646,230.4300,185.8162,274.2240,206.2487,272.9809,186.7164,313.4606,205.1275,310.6647,194.9208,177.4538,211.6739,171.7565,183.5324,170.3346,223.4085,203.7641,170.7950,202.9959,223.6154,205.7527,177.0833,206.0983,218.5076,228.0182,166.6862,228.2018,222.5022,229.3839,165.3528,229.7471,203.9398,221.1234,182.3053,220.8439,209.1801,219.2432,198.9034,219.4767,210.1642,268.7889,182.0670,271.8157,198.3492,269.9040,192.4630,270.8870,209.9254,310.5349,183.6322,314.4052,202.5291,311.2191,188.2211,313.2070,207.8367,314.4802,174.9394,319.3394,200.7605,312.0770,175.8465,315.3768,195.7631,311.9468,176.3990,314.5348,190.0530,319.5257,207.8279,316.7075,201.3327,168.7741,202.1306,209.9804,203.5092,197.2186,203.4521,183.9449
73775,0,192.4595,158.5501,188.4660,158.3892,193.6486,159.0301,186.7590,157.3275,205.7377,159.3299,182.5252,176.6865,213.8538,178.3565,174.8868,205.7190,221.1070,205.7844,167.0533,229.6896,218.6570,228.5800,188.5981,230.4442,208.1476,230.2324,185.8489,274.2322,206.1067,272.8416,187.1188,313.5270,205.5381,310.5904,194.7211,177.3767,211.5387,171.7023,183.2083,170.1206,222.7262,203.6035,170.5120,202.8086,222.7553,205.5271,176.7430,205.9729,217.9904,227.8210,166.2043,228.0108,221.9556,229.0477,164.8102,229.6641,203.8289,221.0547,182.0819,220.7523,208.7411,219.1657,198.5280,219.4323,210.0080,268.7505,182.0087,271.8658,198.6302,269.9597,192.7299,270.9966,210.3425,310.4722,183.9562,314.4247,202.9564,311.0558,188.6372,313.2448,208.2030,314.4296,175.2483,319.4204,200.8612,311.9278,176.2304,315.3770,195.8519,311.7681,176.7823,314.4950,190.4695,319.6172,208.3031,316.4806,200.8336,168.6660,201.9458,210.0719,203.1640,197.2268,202.9170,183.8861
73776,0,192.4157,158.4988,188.5277,158.3689,193.6332,158.9918,186.5350,157.3689,205.7163,159.4054,181.9837,176.8234,213.0659,178.4005,174.4252,205.7757,221.5834,205.8800,166.8758,229.9462,219.3432,228.9102,188.2201,230.4794,208.0927,230.3316,185.6774,274.4839,206.3353,273.1368,186.6312,313.6700,205.3411,310.8681,194.1741,177.3591,210.8817,171.6446,182.8472,170.2334,223.0603,203.7485,169.8903,202.9182,223.1611,205.6992,176.3652,206.0621,218.7057,228.1742,165.9731,228.3254,222.5346,229.4043,164.7625,229.9061,203.5421,221.1408,181.3349,220.8008,208.7363,219.3124,198.1740,219.4906,210.2603,269.0681,181.8634,272.0913,198.5657,270.1644,192.5412,271.1987,210.2161,310.8279,183.3287,314.5216,202.7216,311.3410,188.1957,313.3802,207.9161,314.6552,174.2944,319.2378,200.9756,312.1977,175.2830,315.2664,195.7661,311.9597,176.0849,314.4204,190.0941,319.6807,208.0205,316.8829,200.6680,168.7161,201.6037,210.0081,202.7494,197.2769,202.5524,183.9233
73777,0,192.5746,158.6857,188.7721,158.6151,193.8291,159.3045,187.0319,157.5729,205.4877,159.6714,182.4429,176.8383,212.6537,178.4981,174.5241,205.9933,220.8111,206.0109,166.7849,229.9693,218.2876,228.7522,188.4171,230.4790,207.4939,230.1494,185.9414,274.5316,206.1193,272.9768,186.9446,313.7059,205.0942,310.5425,194.3807,177.5033,210.4857,171.7467,183.2450,170.1825,222.1665,203.8613,170.1320,203.0618,222.4336,205.8620,176.4265,206.3020,217.6478,227.9649,165.8844,228.3349,221.5691,229.2298,164.6193,229.9843,203.4902,221.2040,181.7893,220.9879,208.3838,219.1429,198.1130,219.3918,209.9120,268.8484,182.2876,272.1829,198.7231,270.2244,192.7905,271.2729,209.7950,310.4302,183.8499,314.5919,202.5459,311.0219,188.5102,313.4430,207.5184,314.3374,175.0314,319.4998,200.5454,311.9532,175.8983,315.5751,195.6048,311.8467,176.5776,314.7165,190.2032,319.7052,207.7344,316.4773,200.5493,168.6525,201.5531,209.9749,202.7792,197.2966,202.5086,183.9033
73778,0,192.6774,158.8865,189.1506,158.8354,193.9452,159.4891,187.4394,157.7126,205.9889,159.7822,182.3917,176.8462,213.5040,178.6275,174.2156,205.7997,220.5378,206.0581,166.5082,229.9556,218.8576,228.8798,188.2003,230.3255,207.8458,230.0686,185.2657,273.9838,206.1803,272.5660,186.7514,313.4507,205.7268,310.4441,194.7747,177.6011,211.0204,171.8855,183.0807,170.2812,222.2329,203.9641,170.0850,202.9251,222.1467,205.8661,175.9455,206.0370,218.1456,228.0867,165.5509,228.2826,222.1867,229.4338,164.3290,229.8995,203.7118,221.0379,181.6589,220.6704,208.5046,219.2973,198.3454,219.5700,209.9625,268.5241,181.6779,271.7084,198.5383,269.7734,192.2157,270.7891,210.4675,310.2534,183.6315,314.2963,203.1508,310.9287,188.3077,313.1963,208.0952,314.2557,175.0414,319.3227,200.7921,311.9123,176.1466,315.4295,195.8731,311.8191,176.9243,314.6743,190.1246,319.5384,208.4006,316.2181,200.7147,168.8490,201.8124,210.1277,203.2192,197.4877,202.9241,184.0662
73779,0,192.5349,158.6816,189.1851,158.5421,193.7952,159.0427,187.4643,157.5774,205.8671,159.4217,182.3840,176.7855,212.8261,178.3759,174.1045,205.6105,219.2311,205.4348,166.4430,229.8980,217.3336,228.5166,188.2545,230.3647,206.9297,229.8786,185.2870,273.8317,205.9947,272.3588,186.9343,313.2211,205.5089,310.2527,194.6991,177.4948,210.4563,171.5921,183.1783,170.1920,221.0136,203.3771,170.0291,202.7724,220.7212,205.1792,175.7338,205.9210,216.8904,227.6956,165.4665,228.3558,221.0146,228.9494,164.3498,229.8510,203.0965,220.8275,182.0810,220.7879,207.5430,219.0243,197.7335,219.4102,209.7109,268.2463,181.7675,271.5832,198.4343,269.6492,192.0187,270.6001,210.2675,310.0816,183.9760,314.1623,202.9328,310.6984,188.4785,312.9714,207.6732,313.8993,175.6236,319.3285,200.4222,311.5609,176.6036,315.3037,195.6816,311.5458,177.1655,314.5220,190.1719,319.4070,208.2431,316.0679,200.5833,168.6369,201.2010,209.9073,202.7855,197.2796,202.7590,183.8570
